lncRNAs	SRR2036392	SRR2036393	SRR2179614	SRR2179615	SRR2192464	SRR2192489	SRR3343235	SRR3343236	SRR3343237	SRR3343238	SRR3347141	SRR3347142	SRR3348118	SRR3349850	SRR3351917	SRR3352389	SRR3355337	SRR3355338	SRR3355360	SRR3355369	SRR3357539	SRR3357562	SRR3359113	SRR3359124	SRR3439745	SRR3439746	SRR3439748	SRR3439750	SRR3439752	SRR3439754	SRR3439759	SRR3439761	SRR3439856	SRR3439928	SRR3439930	SRR5074227	SRR5074228	SRR3584236	SRR3584237	SRR3584238	SRR3584239	SRR3584240	SRR3584241	SRR3584242	SRR3584243	SRR4241885	SRR4242053	SRR4242079	SRR5139856	SRR5139857	SRR5429371	SRR5429372	SRR5590338	SRR5590943	SRR5590945	SRR5590946	SRR5590955	SRR5590957	SRR5590959	SRR5590960	SRR5590972	SRR5590973	SRR5590975	SRR5591012	SRR5591364	SRR5591412	SRR5591464	SRR5591481	SRR5591522	SRR5591524	SRR5591597	SRR5591631	SRR5591634	SRR5591709	SRR5591714	SRR5591715	SRR5591717	SRR5591718	SRR5591719	SRR5591720	SRR5591722	SRR5591723	SRR5591744	SRR6004295	SRR6004382	SRR6004383	SRR6004384	SRR6004385	SRR6004386	SRR6004387	SRR6004388	SRR6974179	SRR6974180	SRR6974181	SRR6974182	SRR6974183	SRR6974186	SRR7058994	SRR7058995	SRR7058996	SRR7058998	SRR7058999	SRR7059000	SRR7059001	SRR7059002	SRR7059003	SRR7059004	SRR7059005	SRR7816633	SRR7816634	SRR7816635	SRR7816636	SRR7816637	SRR7816638	SRR7816661	SRR7816662	SRR7816663	SRR7816664	SRR7816665	SRR7816666	SRR8371848	SRR8371849	SRR8371850	SRR8371851	SRR8371852	SRR8371853	SRR8398868	SRR8398869	SRR8476608	SRR8476609	SRR8476610	SRR8476611	SRR8476612	SRR8476613	SRR9179168	SRR9179169	SRR9179170	SRR9179171	SRR9179172	SRR9179173	SRR9179174	SRR9179175	SRR10090703	SRR10090704	SRR10090705	SRR10090706	SRR10090707	SRR10090708	SRR14060148	SRR14060149	SRR14060152	SRR14060153	SRR14060156	SRR14060157	SRR14060158	SRR14060159	SRR14060160	SRR14060161	SRR14060163	SRR14060165	SRR14060167	SRR14060168	SRR14060169	SRR14060170	SRR14060171	SRR14060172	SRR14060173	SRR14060176	SRR14060182	SRR14060183	SRR14060187	SRR14060189	SRR14060190	SRR14060191	SRR14060145	SRR14060146	SRR14060147	SRR14060174	SRR14060175	SRR14060177	SRR14060178	SRR14060179	SRR14060180	SRR14060181	SRR14060184	SRR14060185	SRR14060186	SRR14060188	SRR14060192	SRR14060150	SRR14060151	SRR14060154	SRR14060155	SRR14060162	SRR14060164	SRR14060166	SRR14718293	SRR14718294	SRR14718295	SRR14718296	SRR14718297	SRR14718298	SRR11318267	SRR11318265	SRR11318266	SRR11318264	SRR11318263	SRR11318262	SRR11318261	SRR11318260	SRR11318259	SRR11318258	SRR11318257	SRR11318256	SRR11318255	SRR11318254	SRR11318253	SRR9694967	SRR9694966	SRR9694965	SRR9694964	SRR9694963	SRR9694962	SRR9694961	SRR9694960	SRR9694959	SRR9694958	SRR9694957	SRR9694956	SRR9694955	SRR9694954	SRR9694953	SRR10951023	SRR10951022	SRR10951019	SRR10951020	SRR10951021	SRR10951018	SRR10915210	SRR10915209	SRR10915208	SRR10915207	SRR11607781	SRR11607780	SRR11607782	SRR11607778	SRR11607791	SRR11607790	SRR11607788	SRR11607787	SRR11607786	SRR11607792	SRR11607785	SRR11607784
BnaCnnLNG0001200.1 0.338071 0.418152 0.211073 0.116493 0.171764 0.545898 0.267199 0.405658 0.960441 0.644818 0.002526 0.052513 0.273691 0.005084 0.673545 0.327920 0.431101 0.785178 0.798487 0.719565 0.813778 0.333514 0.261772 0.007004 0.205945 0.283739 0.545632 0.864514 1.246980 1.007242 1.212761 0.315614 0.287014 0.243913 0.253158 0.777643 0.748413 0.233843 0.020850 0.027280 0.231901 0.437918 0.584059 0.026189 0.251339 0.441607 0.763345 1.019478 0.627329 0.603831 0.396293 0.370422 0.046521 0.181404 0.175747 0.203446 0.066337 0.318046 0.247643 0.128844 0.064181 0.082905 0.076244 0.194376 0.516408 0.167673 0.081450 0.403285 0.412854 0.380087 0.075860 0.090081 0.130967 0.166169 0.133657 0.477925 0.354033 0.314089 0.152814 0.109917 0.362160 0.211934 0.423870 1.031479 1.333650 0.956441 1.198919 0.863383 0.867720 1.332559 1.080075 0.703154 0.158283 0.260499 0.574944 0.645744 0.958634 0.198301 0.227532 0.112889 0.084647 0.354647 0.240262 0.472092 0.103032 0.095395 0.391280 0.121601 0.900861 0.851187 1.332556 1.357884 1.475220 2.914809 0.564612 0.788702 0.593501 0.500448 0.575729 0.274640 1.003255 1.006234 1.303100 1.231590 1.232692 0.924511 1.437320 0.679526 0.002237 0.127213 0.426239 1.148167 0.125153 0.048889 0.300962 0.188238 0.632293 0.005949 0.005381 0.001441 0.406484 0.032855 1.053423 1.636911 0.761235 0.314049 0.504419 0.426262 0.748630 0.516739 0.322716 0.200732 0.304460 0.261929 0.211833 0.273274 0.502524 0.140869 0.354909 0.155039 0.631078 0.316052 0.270016 0.308683 0.175028 0.530390 0.342090 0.484882 0.254379 0.463243 0.271700 0.278521 1.089043 0.740186 0.268089 0.448617 0.210817 0.505661 0.477575 0.765335 0.589515 0.827978 0.805868 0.332774 0.993268 0.225568 0.733546 0.296832 0.355604 0.317038 0.562123 0.463511 0.519416 0.213728 0.162699 0.483567 1.566240 2.113061 2.359792 2.537107 2.618396 2.269265 0.232272 1.639181 0.077750 0.959017 0.350872 0.475600 1.039084 0.484511 0.233016 0.283590 0.319762 1.128686 0.698221 0.549194 1.130835 0.875654 1.332569 1.449634 1.655552 0.555597 1.473448 0.383731 0.090749 0.097115 0.291855 0.160595 0.000000 0.307493 0.341172 0.881593 0.113296 0.151840 0.291922 0.295835 0.420326 0.123918 0.150842 0.300871 0.400720 0.293886 0.149651 0.159110 0.144630 0.124857 0.060323 0.084227 0.060700 0.059647 0.044406 0.060533 0.038736 0.020550
BnaCnnLNG0001300.1 0.895224 0.319508 1.981840 1.148357 1.011173 1.416525 4.455851 1.568113 3.717130 0.470889 0.034776 4.025519 3.122406 0.000000 0.954653 0.860921 0.646420 0.000000 0.000000 0.004611 0.000000 0.000000 0.000000 0.802624 0.034855 0.000000 0.000000 1.118633 0.000000 1.996686 0.015915 0.000000 0.000000 0.023466 0.000000 0.000000 1.042104 0.000000 0.051431 0.779678 1.090802 2.466149 0.986638 0.080771 1.045498 0.614701 1.039635 0.000000 26.277182 0.000000 0.734612 1.439010 0.000000 0.687188 1.705997 1.051599 0.025804 1.123468 1.596933 1.252227 0.699644 2.183556 0.374131 0.996811 0.185681 0.243013 1.760773 4.422163 1.133953 2.092651 1.533686 0.939632 1.257925 0.000000 0.049842 1.124883 0.102100 0.008106 1.080872 0.022522 0.040881 1.097214 0.028877 1.334495 0.367003 0.168723 0.451627 0.628287 0.120875 0.737046 0.571579 0.466218 0.000000 0.219575 0.000000 0.102389 0.190919 1.538219 1.298340 2.248244 0.000000 4.167847 0.927535 3.437068 0.405142 0.000000 0.333927 0.910333 0.040151 0.025541 0.000000 0.000000 0.000000 0.000000 0.316252 0.818394 0.000000 0.011641 0.000000 2.209188 0.800160 2.381931 1.186086 0.409164 1.180155 0.908429 0.048337 0.154023 0.139916 0.829397 0.066839 0.000000 0.000000 0.154803 0.017672 2.173625 2.952640 1.645288 0.000000 4.358938 0.000000 1.611126 0.622270 0.000000 0.000000 0.637045 0.193697 0.698957 2.271814 0.691098 0.671147 0.537885 1.966723 6.360138 0.720569 0.000000 0.163206 3.894250 0.846059 0.691443 0.627098 1.321948 0.234642 0.000000 0.935306 2.849013 3.815878 6.213176 0.899399 3.265320 0.357610 0.707993 0.027021 2.166222 0.431687 0.000000 0.438882 1.697345 0.979346 0.943469 0.000000 0.835309 0.299814 1.246857 1.612571 0.337235 0.986361 0.000000 0.848815 0.000000 2.214091 2.164080 0.294205 3.494708 1.013925 0.531107 0.000000 0.018922 0.084198 0.000000 0.000000 0.027147 3.605211 0.000000 1.212670 2.559124 0.000000 1.091755 0.158515 1.227171 0.437775 1.510524 0.575016 1.231550 2.770799 0.018579 0.000000 5.414712 2.877980 1.349802 2.623408 1.183473 2.467494 3.745535 1.786729 1.624092 2.213162 1.597692 1.057403 1.801515 2.108241 2.822036 0.000000 1.560463 2.173673 1.182912 0.000000 0.000000 3.596548 0.000000 2.320380 0.020378 0.000000 0.448023 2.292160 3.221822 0.006181 0.286308 0.000000 0.359532 0.379393 1.669254 0.799108 0.000000
BnaCnnLNG0001400.1 0.138487 0.121105 0.560640 0.681930 0.903592 0.691800 2.969341 2.059980 0.526200 0.043171 0.000000 0.086750 0.084402 0.102052 0.200122 0.083441 0.112378 0.483058 0.848088 0.533538 0.169611 0.320125 4.246670 4.682514 2.482839 3.802372 0.243361 0.714810 0.542569 0.622539 0.574897 0.102874 0.110013 0.000000 0.000000 0.335797 0.741985 1.072702 0.357135 0.432558 0.914867 1.338407 1.647850 1.270056 0.159966 0.706742 0.495014 1.231824 1.327734 0.534357 0.683672 0.987482 0.000000 0.000000 0.000000 0.000000 0.119884 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.056542 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.563751 0.670611 0.290420 0.483189 0.284377 0.277025 1.212215 1.293051 0.000000 0.144521 0.057463 0.163309 0.291594 0.060184 0.022283 0.808512 0.481037 0.568757 0.321011 0.825099 0.157199 0.068810 0.264227 0.040548 0.000000 2.088900 1.350575 1.795634 0.229041 0.197092 0.604451 0.107446 0.215172 0.147345 0.436621 0.272937 0.207468 0.127908 0.650632 0.621798 0.598421 0.223915 0.240341 0.133657 0.523828 0.034922 0.000000 0.122146 0.000000 0.215429 0.000000 0.280201 0.334548 0.000000 0.703808 0.281314 0.000000 0.444237 0.290265 0.255782 0.672010 0.394873 0.452383 0.462296 0.410483 0.000000 0.034289 0.066256 0.062041 0.000000 0.117975 0.208987 0.169292 0.070228 0.142277 0.049764 0.053176 0.014825 0.031384 0.177825 0.031049 0.141854 0.000000 0.066939 0.000000 0.000000 0.086252 0.067764 0.029165 0.000000 0.070159 0.067714 0.071830 0.000000 0.138101 0.104220 0.031659 0.0 0.000000 0.060568 0.000000 0.173948 0.076488 0.098133 0.074056 0.107151 0.025365 0.000000 0.000000 0.026518 0.021777 0.179241 0.000000 0.647720 0.813220 0.636607 0.518675 0.283935 0.437558 0.000000 0.173734 0.167789 0.000000 0.000000 0.000000 0.043719 0.079295 0.033059 0.000000 0.082966 0.105430 0.060312 0.034447 0.000000 0.687134 0.497001 0.584467 0.598757 0.663920 0.555157 0.506493 0.811950 0.594828 0.599949 0.836254 1.053552 0.687492 0.831333 0.486947 0.240306 0.243469 0.046047 0.000000 0.443658 0.024146 2.234153 2.177877 1.384222 1.641148 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
BnaCnnLNG0001500.1 6.189664 3.290424 0.344175 0.036584 0.160405 0.362658 0.629486 0.732343 0.445875 0.000000 0.410136 0.000000 0.000000 0.320076 1.458542 0.541494 0.723256 0.309600 0.547693 0.000000 0.000000 0.000000 1.582614 0.900321 0.909427 2.152815 0.021016 0.357053 0.587567 0.418672 0.692548 1.767957 1.256491 1.711562 0.223834 0.000000 0.736357 0.543114 0.000000 0.000000 0.000000 0.000000 0.000000 0.398597 0.000000 0.000000 0.000000 0.056245 1.754897 5.578340 0.000000 0.157569 2.866895 4.252206 2.241260 1.949313 1.752858 3.161376 4.622430 3.162986 4.341002 3.046638 3.425513 3.076653 0.900719 2.084690 2.123836 3.277726 1.794743 1.771768 2.161695 2.831065 2.667607 4.291330 3.052951 3.094070 2.920399 3.824147 6.078081 3.402140 4.277169 2.138570 4.405070 0.255460 0.345312 0.170458 0.360841 0.277530 0.000000 0.958752 1.084383 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.444456 0.460679 0.858622 0.000000 0.547443 0.254288 0.021426 0.000000 0.000000 0.104953 0.961850 0.983823 0.619715 0.000000 0.000000 0.000000 2.615617 2.123833 0.866495 0.199435 1.731742 1.191028 1.164773 0.000000 0.000000 0.000000 1.202330 0.909598 0.329665 0.797201 0.053224 0.487332 0.195226 0.773993 0.854102 0.000000 0.847439 1.450070 0.000000 0.769664 1.500715 0.000000 0.711129 1.283788 0.309548 0.153361 0.160104 0.000000 0.036134 0.000000 1.375791 1.589118 1.101995 1.075042 0.989434 0.551521 0.979685 0.728841 0.726062 1.634553 0.655679 0.615969 1.892470 0.501129 0.586945 1.104960 0.513659 1.743003 1.859560 1.100070 0.679517 1.072695 1.193230 0.577566 1.247547 0.639368 0.883434 0.889006 1.757530 1.819964 0.939423 1.113854 1.734854 1.423081 1.214953 0.858716 1.709746 0.979511 1.221342 1.223958 1.847404 1.618913 2.127153 1.295860 1.745498 0.872909 0.993678 2.061959 0.505693 0.215542 0.615999 0.691211 0.671245 0.431007 0.411855 0.000000 1.064691 0.368382 0.000000 0.000000 0.000000 0.053723 1.030676 0.819218 0.000000 0.398874 0.800924 0.758000 0.000000 0.057667 0.227666 0.253828 0.150837 0.268845 0.000000 0.000000 0.242840 0.000000 0.799801 0.481916 0.116708 0.313105 0.413978 0.246818 0.389557 0.287227 0.399253 0.350793 0.000000 0.496429 1.774709 0.905518 0.170414 0.313872 0.360338 0.079821 0.346845 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.048514
BnaCnnLNG0001600.1 3.342691 3.442647 4.209557 0.048979 0.082400 4.793514 4.530654 4.948567 3.844525 15.446264 15.396494 13.554582 10.099922 2.725281 2.226356 3.105193 1.890444 2.910712 2.471051 4.493552 4.818025 4.274975 5.034028 4.455554 3.303743 3.511480 6.214329 2.836615 3.770756 3.835154 2.825125 2.337257 1.880602 2.800149 12.990018 5.179416 3.943423 3.248223 3.805103 4.086929 3.089408 12.332725 1.884066 4.704943 10.245617 2.257855 2.285917 1.925523 0.717014 1.653720 0.000000 0.000000 1.606967 2.271672 1.256731 1.472426 1.745553 2.335076 2.671233 3.011072 2.988106 2.726281 2.381608 4.005576 1.791694 3.983229 2.275804 1.409481 2.651077 3.208947 3.442070 1.165720 1.459417 1.573712 1.128875 2.235364 1.709173 1.655223 1.502712 2.509815 2.385891 1.805052 1.624408 3.028824 3.924013 2.725007 4.835357 3.487833 5.155647 2.330211 1.999434 0.382208 0.296334 0.326432 0.721105 1.434031 2.801882 11.988153 9.707271 5.458144 6.978228 6.192070 6.759976 3.060514 8.014547 7.319443 9.053134 9.738049 3.839910 3.459740 2.017550 4.931910 3.671325 2.790521 2.089307 2.600812 2.518533 5.373836 4.337025 5.584083 2.170468 1.269149 1.500411 1.685692 1.590585 1.641820 16.439453 5.958046 11.080953 9.349259 6.918021 11.319689 8.975980 10.547768 7.322287 3.787042 8.404523 2.921401 4.282245 3.582808 4.115748 3.578422 2.693980 3.672247 3.977453 3.833141 3.692757 3.981508 7.558868 8.580516 3.412772 3.439283 8.652707 3.033043 5.097255 5.324449 6.612530 4.038064 3.005909 9.585608 7.383220 8.704412 1.929045 2.554871 2.233208 3.401414 5.864778 1.255033 2.074245 6.004498 5.403511 3.872278 7.747274 6.479018 1.955945 2.971525 2.911363 6.085660 2.539148 2.446141 8.432286 8.348857 5.560228 5.906747 4.020151 3.784530 3.384342 2.344339 5.830242 6.494818 2.980048 6.953169 8.652435 5.370781 9.729670 6.380456 3.594780 3.428876 2.915100 3.196066 4.114788 4.026374 6.191068 4.777922 6.436636 6.403391 8.861318 5.342289 5.280371 4.726548 18.164591 23.917931 8.303046 7.424368 4.651844 4.506398 5.631599 4.305014 3.639559 1.918855 4.207396 2.383819 2.864385 2.591878 2.359277 2.999697 1.784582 2.601792 1.898246 2.296213 2.005076 3.560272 12.613397 11.658857 11.699611 12.354963 13.500102 11.798048 5.666580 3.330843 1.907330 1.823739 2.744675 1.772405 3.400963 1.663460 0.793054 0.209354 0.183708 0.311059 0.349759 0.943674 0.768060 1.113803
BnaCnnLNG0001700.1 5.277734 5.285915 4.865388 2.062781 3.336085 4.677311 9.608335 12.652395 10.173476 16.640244 13.627147 17.776688 14.658630 3.953878 2.423277 1.376144 2.374111 8.748716 8.125799 7.460630 20.674000 21.845053 7.412076 8.565194 6.092543 5.196033 16.903267 8.044375 7.755777 6.785443 6.778488 2.187254 2.999609 2.029894 0.000000 24.094053 5.845082 8.854442 0.006434 4.243580 1.971285 5.682974 6.714715 2.143000 0.315148 2.826959 2.874962 3.657645 13.995557 6.913969 2.633436 3.355482 2.917933 1.439464 2.159925 1.268946 1.794417 1.564648 1.872267 1.654019 1.330969 1.603995 0.978859 1.733692 0.097622 1.061664 0.984292 3.427101 2.679795 0.034811 2.061667 1.251794 1.978130 0.912820 0.675041 0.872610 0.020275 1.235144 0.001870 0.542376 1.031167 2.286714 0.945696 2.995536 2.927392 1.918835 3.320816 3.787987 4.314739 1.587147 1.526739 2.172097 0.926058 2.233054 3.407856 8.527715 12.554163 0.536736 0.000000 4.617336 6.108470 5.072620 7.367709 2.230351 8.465126 7.526141 6.994183 0.788126 3.735154 2.754942 3.010811 11.711864 11.462972 5.896567 4.009179 4.671635 3.353101 3.592530 3.149612 3.496459 9.239437 5.116211 6.587605 5.172499 9.637663 8.103382 2.906731 6.900653 0.053039 4.615556 1.714864 2.132905 5.300157 0.024045 1.826718 1.195332 1.100870 1.152924 0.904416 0.548269 1.036270 1.357960 0.128637 0.160378 3.208219 10.247993 8.159766 9.177162 1.808993 2.467820 0.415886 0.633377 3.161972 2.047179 1.682973 2.924136 0.009506 0.007574 1.640450 0.302693 0.077747 0.603002 0.150486 2.403445 1.837152 0.178444 1.191528 0.013804 2.569094 2.126317 0.261565 0.520336 1.049804 1.092632 3.186879 0.495799 2.194512 1.967551 1.273250 0.017807 1.799411 0.004537 1.123716 2.558011 0.954886 1.049453 1.170783 0.000000 0.019140 2.970970 4.040312 1.838345 0.251473 0.522685 1.976896 2.343329 5.013777 2.684787 0.000000 0.226843 4.646719 4.526981 1.903157 5.823664 1.495608 1.451892 6.839188 6.836616 6.316837 5.777765 3.193246 3.030757 5.929923 0.000000 1.420462 1.181579 6.771612 6.902670 6.361467 5.194866 4.601876 6.298582 7.534794 3.955272 5.083736 6.830089 3.628640 3.836950 4.323551 4.156348 3.477229 4.566484 11.084194 10.415645 9.568819 8.188046 10.624480 9.641700 3.369642 2.526968 0.729627 3.078677 0.087139 0.037734 0.105309 0.106069 0.180360 0.096624 0.063362 0.081184 0.000000 0.351131 0.261514 0.363414
BnaCnnLNG0001800.1 54.819050 54.838402 2.878733 0.000000 0.000000 2.497369 0.000000 2.776441 0.000000 0.000000 0.000000 0.000000 0.000000 15.396218 0.000000 21.372988 22.909195 0.000000 0.000000 0.000000 0.000000 0.000000 1.160764 2.450860 0.000000 0.000000 0.000000 2.633411 0.000000 2.722846 0.000000 20.510288 23.643572 19.116720 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.792042 0.000000 0.000000 20.670099 0.000000 17.543785 0.000000 17.495884 108.323151 92.160530 77.818489 79.672264 54.834919 80.545464 22.729321 117.877678 82.196411 89.326248 89.452881 60.859310 61.165356 62.025314 80.818718 72.142708 63.376671 46.481277 61.294003 72.879143 77.721283 88.936943 68.035355 66.730644 95.471458 2.358553 0.000000 0.000000 0.000000 0.000000 2.736503 1.474195 1.352345 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.212413 0.000000 0.000000 2.497057 0.000000 0.000000 2.122532 1.181990 0.000000 0.000000 2.936807 0.000000 0.000000 3.050906 10.881569 0.000000 0.000000 0.000000 0.000000 0.000000 1.636980 0.000000 0.000000 0.000000 0.000000 0.000000 34.475445 0.000000 0.000000 37.013245 0.000000 6.558093 34.813221 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.714026 11.444980 0.000000 0.000000 22.913727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.724873 0.000000 0.000000 0.000000 4.000383 10.888831 17.233557 6.187770 3.971649 9.153350 5.544549 0.000000 16.208275 14.135615 0.000000 0.000000 0.000000 18.511438 0.000000 0.000000 39.914436 48.766563 20.030039 13.067358 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.859726 0.000000 0.000000 19.481680 0.000000 0.000000 3.339887 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.842127 3.005560 2.244438 2.437914 0.000000 4.717904 0.000000 0.000000 0.000000 0.000000 2.899596 0.000000 3.258843 3.450835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
BnaCnnLNG0001900.1 0.774931 0.317898 0.840526 2.311127 2.024791 0.761532 1.151527 0.997783 1.725394 3.576376 1.557064 1.371296 1.627306 1.220658 0.915545 0.855690 1.617743 0.966876 1.185335 1.329252 0.881710 0.698097 0.456303 0.667312 0.506726 0.526340 1.230587 0.739409 1.262561 1.341158 0.998552 1.294180 1.759306 2.082565 1.952076 0.992857 1.259798 0.217723 1.285978 0.093328 0.293594 0.710821 0.056793 0.437612 0.705866 0.218416 0.426639 0.149109 1.462447 1.035629 1.312825 1.853508 0.000000 0.025283 0.000000 0.000000 0.038765 0.0 0.018272 0.024163 0.030698 0.027515 0.0 0.038463 0.0 0.039408 0.222098 0.631494 0.118483 0.052608 0.658404 0.202945 0.289069 0.436705 0.584547 0.476668 0.623261 3.815370 3.791068 3.835380 1.295220 1.824764 4.035038 0.353467 0.702548 0.598921 0.509933 0.315915 0.273369 1.632100 1.370661 0.030652 0.330079 0.418619 0.170869 0.040215 0.000000 4.222434 4.030838 7.381798 3.178842 3.402926 1.952816 1.142242 2.793080 2.603760 3.990805 2.007422 0.565876 0.351011 0.411462 0.497877 0.445028 0.039841 0.822500 1.039340 0.537515 0.370050 0.326801 0.989286 0.451331 1.186587 1.135382 1.349308 0.472560 0.187003 0.658332 0.266707 0.380602 1.163664 0.486508 1.214453 1.438938 0.427174 0.418647 0.469790 3.817939 0.446860 0.269465 2.040444 0.243913 0.119986 0.783093 0.897013 1.327671 0.679140 0.806282 0.837130 0.124542 0.045857 0.015309 0.0 0.038756 0.142019 0.336338 0.261614 0.050295 0.000000 0.069467 0.314675 0.239982 0.102544 0.000000 0.056336 0.171476 0.034045 0.212871 0.110823 0.078272 0.434962 0.270589 0.600499 0.187518 0.293393 0.363626 0.131011 0.026819 0.281702 0.080242 0.000000 0.046997 0.155056 0.079072 0.247423 0.067522 0.057567 0.026171 0.180944 0.122145 0.072935 0.066654 0.031816 0.043810 0.268502 0.381689 0.340890 0.711872 0.649465 0.992594 1.831045 0.822177 1.026508 0.486050 0.935419 0.777362 0.617523 0.427906 0.762996 0.448907 0.672924 2.614702 2.100227 0.505102 0.658411 0.667200 0.156262 1.086262 1.148747 1.169320 1.363248 1.612497 1.251468 2.195512 0.816548 0.653458 0.428053 0.305883 0.391353 0.432850 0.141429 0.161368 1.561386 1.711881 1.197764 2.814025 1.998304 1.910380 2.649422 1.302689 0.693581 1.599545 0.613494 0.279490 0.217207 0.205578 0.076578 0.024097 0.067246 0.000000 0.057828 0.077814 0.186184 0.056417 0.184506
BnaA03LNG0003900.1 23.547092 21.155136 29.771963 34.127724 30.154039 26.178192 83.041809 54.248226 26.434107 25.813515 48.732281 29.419678 41.849117 18.508005 15.008398 19.226952 13.556648 35.453506 26.052942 28.654772 17.698904 18.564764 109.395309 94.246422 71.039742 86.422340 15.500375 20.686417 24.146330 22.005285 22.440817 15.997553 14.913795 17.154110 23.182821 16.973814 31.970707 27.157574 62.680256 32.197300 44.563591 23.296009 31.989426 40.626919 25.040800 21.978397 22.784298 21.396809 115.300537 12.237488 18.204174 22.218237 30.954901 42.473526 40.696541 38.615421 34.621937 42.841171 52.272419 50.495224 46.278553 47.182716 48.363686 39.850513 33.476185 40.172043 42.548214 32.148136 32.096268 22.084200 30.114225 47.872406 47.510441 44.656143 40.510540 38.927429 43.381290 44.718094 42.342968 49.056408 47.922501 44.470848 44.688622 48.058155 37.703300 43.266285 34.910156 34.489010 36.786457 1.007965 1.057503 25.995878 37.527775 41.426617 12.617746 20.792900 15.506908 17.548161 23.980633 49.220547 48.727608 30.758377 36.643349 24.265167 17.181152 24.337997 19.642487 256.200531 40.779819 55.674107 41.692402 11.115819 11.707516 16.239202 13.670501 18.188009 11.196358 24.740870 19.846346 20.833206 19.487793 20.019537 20.140406 19.391460 17.024004 17.608194 36.115353 27.067139 136.060135 78.070518 142.597717 53.723087 88.640076 134.406189 37.463188 47.112125 11.619081 42.549278 46.295002 17.801262 50.578613 45.277145 11.851768 12.457013 13.082604 14.533225 14.307725 14.790602 57.034924 61.937119 55.594223 57.317852 73.343552 42.375725 49.174908 48.394722 50.634365 55.281219 53.481098 62.257019 58.259933 82.464691 46.053013 50.012882 41.555161 45.172550 61.946953 48.135750 50.825989 41.305817 56.728771 36.258190 44.366505 49.487225 44.691666 36.548923 49.720490 61.693829 50.110786 44.655697 54.172180 56.879593 48.331993 44.926720 41.100853 40.603413 42.777779 35.310181 40.387653 60.990356 61.546852 79.760246 80.145134 46.614204 56.208576 69.799080 13.676036 14.344292 12.641586 13.631219 15.890746 14.302462 29.011786 20.913851 31.500843 21.286114 32.046036 24.367119 24.454632 22.636364 21.377441 16.172707 22.151133 22.736883 21.970440 14.812472 19.560198 26.975798 28.268627 25.816704 25.117962 29.783701 36.276669 36.083885 42.293766 33.437721 38.770435 34.962692 36.191689 35.866299 43.015625 28.225239 84.132111 75.778076 36.329990 36.667557 75.348892 35.737400 36.593315 39.079243 26.488182 25.651037 10.101258 5.085363 13.336343 7.173994 2.115594 1.071759 1.573589 2.376657 1.079776 5.878335 2.731396 3.917215
