lncRNAs	SRR14825793	SRR14825794	SRR14825795	SRR14825796	SRR14825473	SRR14825474	SRR14825475	SRR14825476	SRR14263226	SRR14263225	SRR14263224	SRR14263223	SRR14263222	SRR14263221	SRR14263220	SRR14263219	SRR14263218	SRR14263217	SRR14263216	SRR14263215	SRR14089763	SRR14089762	SRR14089751	SRR14089740	SRR14089729	SRR14089726	SRR14089725	SRR14089724	SRR14089723	SRR14089722	SRR14089761	SRR14089760	SRR14089759	SRR14089758	SRR14089757	SRR14089756	SRR14089755	SRR14089754	SRR14089753	SRR14089752	SRR14089750	SRR14089749	SRR14089748	SRR14089747	SRR14089746	SRR14089745	SRR14089744	SRR14089743	SRR14089742	SRR14089741	SRR14089739	SRR14089738	SRR14089737	SRR14089736	SRR14089735	SRR14089734	SRR14089733	SRR14089732	SRR14089731	SRR14089730	SRR14089728	SRR14089727	SRR12926420	SRR12926421	SRR12926422	SRR12926423	SRR12926424	SRR12926425	SRR14321748	SRR14321747	SRR14321746	SRR14321745	SRR14321744	SRR14321743	SRR14321742	SRR14321741	SRR14321740	SRR14321739	SRR14321738	SRR14321737	SRR14321736	SRR14321735	SRR14321734	SRR14321733	SRR14321732	SRR14321731	SRR14321730	SRR14321729	SRR14321728	SRR14321727	SRR14321726	SRR14321725	SRR14321724	SRR14321723	SRR14321722	SRR14321721	SRR14321720	SRR14321719	SRR14321718	SRR14321717	SRR14321716	SRR14321715	SRR14321714	SRR14321712	SRR14321713	SRR14321711	SRR14321710	SRR14321709	SRR14321708	SRR14321707	SRR14234025	SRR14234024	SRR14234021	SRR14234020	SRR14234019	SRR14234018	SRR14234017	SRR14234016	SRR14234015	SRR14234014	SRR14234023	SRR14234022	SRR13357341	SRR13357342	SRR13357343	SRR13357344	SRR13357345	SRR13357346	SRR13357347	SRR13357348	SRR13357349	SRR13357350	SRR13357351	SRR13357352	SRR13357353	SRR13357354	SRR13357355	SRR13357356	SRR13357357	SRR13357358	SRR13357359	SRR13357360	SRR13357361	SRR12429698	SRR12429699	SRR12429700	SRR12429701	SRR12429702	SRR12429703	SRR12429704	SRR12429705	SRR12429706	SRR12001260	SRR12026443	SRR12001261	SRR14228491	SRR14228492	SRR14228490	SRR14228489	SRR14354557	SRR14354556	SRR14354555	SRR14354544	SRR14354543	SRR14354542	SRR14354551	SRR14354550	SRR14354548	SRR14354561	SRR14354560	SRR14354549	SRR14354541	SRR14354559	SRR14354558	SRR14354547	SRR14354546	SRR14354545	SRR14354554	SRR14354553	SRR14354552	SRR11412595	SRR11412588	SRR11412568	SRR11412577	SRR11412593	SRR11412587	SRR11412567	SRR11412576	SRR11412590	SRR11412572	SRR11412589	SRR11412571	SRR11412592	SRR11412580	SRR11412591	SRR11412579	SRR11412574	SRR11412578	SRR11412573	SRR11412586	SRR11412565	SRR11412585	SRR11412584	SRR11412583	SRR11412570	SRR11412582	SRR11412569	SRR11412581	SRR11412566	SRR11412453	SRR11412369	SRR11412441	SRR11412368	SRR11412440	SRR11412436	SRR11412356	SRR11412350	SRR11412439	SRR11412355	SRR11412349	SRR11412435	SRR11412373	SRR11412434	SRR11412372	SRR11412433	SRR11412347	SRR11412380	SRR11412346	SRR11412377	SRR11412365	SRR11412376	SRR11412370	SRR11412364	SRR11412375	SRR11412358	SRR11412438	SRR11412374	SRR11412357	SRR11412437	SRR11412363	SRR11412361	SRR11412354	SRR11412362	SRR11412360	SRR11412353	SRR11412379	SRR11412367	SRR11412352	SRR11412378	SRR11412366	SRR11412351	SRR11412446	SRR11412460	SRR11412445	SRR11412459	SRR11412452	SRR11412462	SRR11412451	SRR11412461	SRR11412456	SRR11412455	SRR11412448	SRR11412458	SRR11412447	SRR11412457	SRR11412464	SRR11412463	SRR11412450	SRR11412444	SRR11412449	SRR11412443	SRR10529461	SRR10529462	SRR10529463	SRR10529464	SRR10529465	SRR10529466	SRR10529467	SRR10529468	SRR12083623	SRR12083624	SRR12083625	SRR12083626	SRR12083627	SRR12083628	SRR12083629	SRR12083630	SRR12083631	SRR10511943	SRR10511944	SRR10511945	SRR10511946	SRR10511947	SRR10511948	SRR10511949	SRR10511950	SRR10511951	SRR10511952	SRR10511953	SRR10511954	SRR10556481	SRR10556480	SRR10556469	SRR10556464	SRR10556463	SRR10556462	SRR10556461	SRR10556460	SRR10556459	SRR10556458	SRR10556479	SRR10556478	SRR9974920	SRR9974921	SRR9974922	SRR9974923	SRR9974924	SRR9974925	SRR9974926	SRR9974927	SRR9974928	SRR9974929	SRR9974930	SRR9974931	SRR9974932	SRR9974933	SRR9974934	SRR9974935	SRR9974936	SRR9974937	SRR9974938	SRR9974939	SRR9974940	SRR9974941	SRR9974942	SRR9974943	SRR10065360	SRR10065361	SRR10065362	SRR10065363	SRR948826	SRR948832	SRR948834	SRR948836	SRR948830	SRR948833	SRR948835	SRR948857	SRR1731806	SRR1732356	SRR1732355	SRR1732358	SRR1778056	SRR1781543	SRR1783186	SRR1783187	SRR1783188	SRR1781548	SRR1781559	SRR1781603	SRR1783156	SRR1783189	SRR1783190	SRR1783191	SRR3062290	SRR3062291	SRR3062292	SRR3062293	SRR5715232	SRR5715233	SRR5715234	SRR5715235	SRR5715236	SRR5715247	SRR5715222	SRR5715223	SRR5715224	SRR5715225	SRR5715245	SRR5715246	SRR5715226	SRR5715227	SRR5715228	SRR5715229	SRR5715230	SRR5715231	SRR5715237	SRR5715238	SRR5715239	SRR5715240	SRR5715243	SRR5715244	SRR5715248	SRR5715249	SRR5715250	SRR5715251	SRR5715252	SRR5715253	SRR5715241	SRR5715242	SRR5715254	SRR5715255	SRR5715256	SRR5715257	SRR5802441	SRR5802442	SRR5802443	SRR5802456	SRR5802461	SRR5802462	SRR5802427	SRR5802428	SRR5802444	SRR5802455	SRR5802457	SRR5802458	SRR5802431	SRR5802432	SRR5802454	SRR5802439	SRR5802459	SRR5802460	SRR5802433	SRR5802434	SRR5802436	SRR5802445	SRR5802450	SRR5802451	SRR5802429	SRR5802430	SRR5802435	SRR5802446	SRR5802447	SRR5802448	SRR5802437	SRR5802438	SRR5802452	SRR5802440	SRR5802449	SRR5802453	SRR7764350	SRR7764351	SRR7764352	SRR7764354	SRR7764358	SRR7764349	SRR7764355	SRR7764356	SRR7764357	SRR7764359	SRR7764360	SRR10019853	SRR10019855	SRR10019856	SRR10019831	SRR10019832	SRR10019833	SRR10019834	SRR10019835	SRR10019836	SRR10019854	SRR10019862	SRR10019863	SRR10019840	SRR10019851	SRR10019852	SRR10019848	SRR10019849	SRR10019850	SRR10019837	SRR10019838	SRR10019839	SRR10019841	SRR10019842	SRR10019843	SRR10019844	SRR10019845	SRR10019846	SRR10019847	SRR10019860	SRR10019861	SRR10019828	SRR10019858	SRR10019859	SRR10019829	SRR10019830	SRR10019857	SRR10538997	SRR10538996	SRR10538994	SRR10538987	SRR10538986	SRR10538985	SRR10538993	SRR10538992	SRR10538991	SRR10538983	SRR10538982	SRR10538981	SRR10538990	SRR10538989	SRR10538988	SRR10538980	SRR10538979	SRR10538978	SRR10539007	SRR10539006	SRR10538995	SRR10538972	SRR10539005	SRR10539004	SRR10538984	SRR10538977	SRR10538976	SRR10539003	SRR10539002	SRR10539001	SRR10538975	SRR10538974	SRR10538973	SRR10539000	SRR10538999	SRR10538998
BnaCnnLNG0001200.1 0.303448 0.586833 1.400999 1.585330 0.314774 0.317749 0.843769 0.735538 0.044777 0.302491 0.099943 0.016992 0.001375 0.049339 0.358684 0.091144 0.239578 0.089493 0.192940 0.033563 0.041864 0.011473 0.096055 0.088124 0.236081 0.068153 0.035812 0.140183 0.056232 0.078214 0.030665 0.131717 0.114778 0.319852 0.114651 0.055080 0.043218 0.272925 0.115349 0.181705 0.080955 0.134918 0.068059 0.190788 0.198409 0.027850 0.218564 0.203102 0.046523 0.051175 0.115250 0.120349 0.088134 0.185716 0.312993 0.037431 0.051767 0.053482 0.028342 0.261502 0.146068 0.001297 0.398119 0.669084 0.422363 0.634916 0.536655 0.339956 0.173452 0.264737 0.395783 0.347185 0.675869 1.275073 0.864264 1.236981 1.219745 1.707364 0.414249 0.669830 0.354217 0.668496 0.569316 1.385106 1.165366 1.493620 0.734853 0.664671 1.111283 1.314649 1.215797 0.820577 0.421625 0.288384 0.534637 0.500501 0.461619 0.242361 0.581477 0.567995 0.436539 0.572065 0.157472 0.457099 0.325212 0.291623 0.431601 1.376914 0.795241 0.390070 0.044777 0.302491 0.001375 0.049339 0.358684 0.091144 0.033867 0.000256 0.227512 0.136007 0.030783 0.266422 0.487011 0.436931 0.004862 0.054315 0.284504 0.326174 0.157998 0.609192 0.096995 0.118563 0.193682 0.171133 0.139159 0.108153 0.042499 0.657928 0.551406 0.718452 0.101570 0.132132 0.358277 0.299281 0.453902 0.130733 0.496075 0.308297 0.360224 0.087635 0.152483 0.279115 0.209198 0.166657 0.023508 0.207824 0.585135 0.498891 0.177269 0.217542 0.140917 0.276697 0.677842 0.598202 0.317718 0.236555 0.503082 0.530955 0.389985 0.147730 0.237167 0.089578 0.254051 0.040080 0.580502 0.779580 0.715160 0.494883 1.130363 0.075436 1.257862 1.080276 1.815572 0.927125 2.313730 1.941892 1.055426 1.691983 1.808720 0.496439 1.208680 0.008850 1.054385 1.331614 0.972047 2.185749 1.143004 1.851046 1.652371 1.979178 0.825849 2.250388 1.049867 1.703118 2.008201 0.835475 1.137052 2.224349 2.933046 0.257831 0.856181 1.563547 1.425415 0.611318 0.777810 0.786241 0.411267 0.330741 2.957200 1.932789 0.852994 1.147364 0.412813 1.799048 0.805180 0.906229 0.298391 1.752099 0.685396 0.559325 0.996821 1.735216 0.720167 1.283401 1.159608 0.483432 2.057826 0.864470 0.552313 1.188685 3.110465 0.534925 1.060408 0.797326 1.552824 1.443148 0.857210 0.507163 0.369301 1.843952 2.218430 0.767367 1.396491 0.498140 2.395651 0.473586 1.723290 1.319757 1.757363 0.282183 1.762854 0.841554 0.640359 0.902070 2.334785 1.455949 2.279866 1.815994 0.454445 1.198080 2.184046 0.183920 0.233705 0.292764 0.405777 0.317732 0.251766 0.228242 0.264787 0.284359 0.241524 0.271485 0.109560 0.050612 0.083560 0.141961 0.130685 0.090478 0.433132 0.607124 0.474827 0.355570 0.565398 0.355737 0.136383 0.395703 0.571110 0.059827 0.207427 0.231353 0.220987 0.102780 0.090909 0.598011 0.902826 1.057775 0.652839 0.071890 0.063875 0.975594 0.899497 1.366345 0.194752 0.893693 0.648476 0.793801 1.319761 0.127925 0.091697 0.290569 0.394669 0.908851 0.192195 0.222812 0.319700 0.455984 0.423341 0.156845 0.106023 0.518032 0.004236 1.006499 0.157445 0.394311 0.568193 0.158480 0.000000 1.427500 0.094828 0.238233 0.017110 0.663118 0.028118 0.126467 0.272050 0.025468 0.202228 0.541538 0.028681 0.387575 0.293167 0.498048 0.475702 0.245030 0.591092 0.514529 0.436659 0.362359 0.479767 0.375012 0.285685 0.556559 0.374518 0.068698 0.829505 1.204318 0.913504 1.836700 0.230907 0.119683 0.069353 0.144882 0.012943 0.352704 0.020018 0.253565 0.350951 0.008080 0.160022 0.005387 0.124677 0.006439 0.002838 0.440887 0.037381 0.006609 0.310319 0.070535 0.004252 0.152997 0.007755 0.068020 0.503741 0.706394 0.405538 0.917259 0.170862 0.337193 0.640226 0.337677 0.238226 0.026897 0.077309 0.084195 0.371797 0.335248 0.269173 0.010803 0.017417 0.049336 0.166827 0.234656 0.793384 0.306069 0.029758 0.111945 0.072814 0.233158 0.071323 0.018493 0.023052 0.048239 0.565704 0.330153 0.683988 0.300856 0.030025 0.006562 0.000000 0.023186 0.042105 0.257059 0.449084 0.092805 0.002773 0.005447 0.035665 0.055104 0.042941 0.317904 0.958742 0.931605 0.836998 5.230618 4.412430 0.622329 0.552157 0.662719 0.434483 0.425966 0.359090 0.228803 0.485483 0.372217 0.177931 0.069536 0.276965 0.034964 0.167735 0.210635 0.032504 0.441611 0.037187 0.005841 0.027050 0.000000 0.325348 0.024911 0.534759 0.322420 0.211252 0.238124 0.756309 0.387414 0.293990 0.471580 0.541555 0.034383 0.018717 0.001192 0.138574 0.558130 0.001266 0.018098 0.088879 0.010615 0.046407 0.372373 0.402900 0.297871 0.049084 0.032357 0.032287 0.165684 0.189069 0.063281 0.636244 0.996750 0.352044 0.318587 0.279184 0.462540 0.136947 0.121706 0.124340 0.903915 0.279991 1.134370 0.140537 0.035274 0.602242 0.383531 0.094837 0.581729 0.694859 0.374596 0.003921 0.659106 0.103868 0.398905 0.171489 0.020197 0.142875
BnaCnnLNG0001300.1 0.016287 0.663746 0.000000 0.000000 0.456921 0.605929 0.000000 0.000000 0.000000 0.002143 0.315215 0.000000 0.412055 0.435540 0.645014 0.260711 0.027904 0.461859 0.020731 0.047862 0.682196 0.704876 1.240055 1.151057 0.000000 0.866118 1.996052 0.305285 0.296665 0.553861 1.303938 1.069767 0.691816 0.014031 0.585878 0.578507 0.657733 0.582236 1.262233 0.638927 0.352930 0.528461 0.794391 0.493549 0.382652 1.663754 1.208648 0.177914 0.832826 0.012260 0.000000 1.149192 0.345159 0.352525 0.381484 0.839645 1.369184 0.630728 2.001538 0.594517 0.297690 0.196088 0.000000 0.000000 1.169152 0.023990 0.000000 1.707328 1.975585 4.870975 0.366534 1.318119 2.371113 1.874074 1.934375 1.112315 0.000000 0.000000 0.291019 0.527885 4.490783 0.847643 0.000000 3.351423 0.000000 1.579915 0.025200 3.451529 3.217416 4.074921 1.413356 0.336794 0.000000 0.000000 1.106498 1.380178 0.617989 0.403792 0.000000 0.693211 0.968730 0.000000 0.392593 0.513215 0.339674 0.390328 0.000000 0.000000 0.000000 0.313132 0.000000 0.002143 0.412055 0.435540 0.645014 0.260711 0.000000 0.688403 0.085210 0.028142 0.011341 0.353769 0.580476 1.222018 0.390858 0.000000 0.758076 0.014687 0.719323 0.000000 0.360148 0.305289 0.320484 0.242215 0.744071 0.423946 0.000000 0.165748 0.294313 0.517537 0.052472 0.363555 0.567982 0.417454 0.039157 0.607622 0.000000 0.015089 1.454540 0.000000 2.895587 0.758555 0.408338 0.248604 1.397267 0.164879 0.827408 0.090800 0.394138 1.512647 0.352335 0.635405 1.180938 0.972781 1.213183 0.083249 2.812471 2.483493 0.829020 2.350268 0.791102 1.190256 0.944030 0.597028 2.362390 0.709290 1.205891 0.624630 0.000000 1.430327 1.462551 0.781044 0.013813 0.000000 5.546758 1.525440 0.000000 2.097136 3.508012 1.380889 0.113602 0.342447 0.981342 1.918643 0.415468 1.151537 0.000000 0.000000 0.739663 0.000000 3.440156 0.037924 0.000000 0.773254 1.373636 1.527984 0.752780 0.612735 0.000000 0.122845 0.000000 1.407368 0.100650 1.758141 0.000000 1.345556 0.000687 5.007831 5.452731 2.382327 0.000000 1.287344 0.041571 1.594172 1.400908 0.000000 0.000000 0.885834 0.306979 0.000000 0.000000 2.872704 0.296792 0.000000 0.039585 1.958254 0.045311 0.545051 0.883889 0.047840 0.000000 0.000000 0.000000 0.000000 0.257768 0.070826 0.894473 3.068514 0.000000 0.000000 0.305337 0.699969 2.148718 0.000000 0.000000 2.311488 0.000000 1.990121 7.342681 1.430243 0.028196 0.000000 1.541075 0.960024 0.000000 0.000000 1.074996 0.000000 0.000000 1.330919 1.247977 1.958791 1.047654 3.374173 1.267597 0.182030 0.512672 0.406468 0.197316 0.293185 0.261110 0.619205 0.241288 0.760863 0.588393 0.254345 0.072715 0.247008 0.725018 0.000000 0.000000 0.366379 0.856680 1.490207 0.887974 0.013748 0.593351 0.000000 1.788378 0.000000 2.366940 1.084563 0.823511 0.681766 1.484847 0.000000 1.408292 0.859087 0.908075 0.024447 1.636198 1.700665 0.110383 0.119534 0.000000 0.000000 0.190651 0.188718 0.260826 0.000000 0.260139 0.015188 0.009092 0.000000 0.000000 0.245157 0.462815 2.352782 0.310834 0.000000 0.980495 0.000000 0.000000 0.723679 0.012136 0.227614 0.000000 0.000000 0.716495 0.000000 0.357368 0.591504 0.032743 1.248176 0.835838 0.000000 0.623160 2.361624 0.652880 0.751882 0.134217 0.339203 2.278083 0.760784 1.803997 1.435728 3.291954 0.154578 0.811997 5.613505 1.906497 0.039138 2.346064 1.849414 0.000000 3.541850 0.040170 3.899785 0.689954 0.330527 0.000000 0.419616 0.336127 1.461189 0.000000 2.045897 0.828883 0.000000 0.822497 0.606599 0.000000 0.042564 1.440642 0.020503 0.024159 0.000000 0.983604 1.344462 0.000000 0.000000 1.053663 1.412465 0.934227 1.591600 0.000000 1.286554 2.055669 1.439307 0.055069 0.173109 0.456795 1.248553 0.000000 0.337017 2.060359 2.184023 1.118405 0.000000 2.132833 0.769460 11.526950 9.897465 8.071703 3.935655 4.589074 2.491222 0.545937 1.053332 0.000000 1.824053 0.023579 0.561696 0.593352 0.000000 1.176377 0.494977 0.000000 0.000000 0.937465 1.706931 2.147913 1.052725 1.977141 0.387282 0.757484 0.000000 1.685123 0.036514 1.843713 1.586724 0.285567 0.192985 0.216177 0.798645 0.786879 0.165339 0.327870 0.057716 0.167094 0.201619 0.085018 0.004858 0.000000 0.000000 0.000000 0.000000 0.000000 0.006868 0.000000 0.000000 0.518691 0.329077 0.493627 0.777766 0.647752 0.311849 0.371576 1.141822 0.543869 2.081508 0.000000 0.000000 0.000000 3.466878 0.000000 4.045796 0.004764 0.000000 2.959379 0.000000 0.383192 0.772906 0.379126 0.000000 1.192744 1.389820 0.480053 1.254487 0.478356 2.165195 2.234425 1.284065 1.499607 2.277871 0.000000 1.071047 0.000000 0.000000 0.861871 1.060860 1.535148 0.023409 1.438285 1.352733 2.114429 0.000000 0.000000 0.086491 0.139620 0.000000 0.000000 0.000000 0.165582 0.000000 0.246292 0.388045 0.000000 0.000000 0.047103 0.095328 0.000000 0.180368 0.000000
BnaCnnLNG0001400.1 0.098917 0.080283 0.099497 0.130550 0.197978 0.253088 0.588948 0.578513 0.110786 0.290256 0.127894 0.567762 0.171616 0.305404 0.208859 0.523751 0.126520 0.802366 0.148544 0.524395 1.929691 1.159971 1.386400 0.992434 0.692822 0.559860 1.124936 0.975751 0.978853 1.503830 0.330715 0.633228 1.028279 1.148390 0.928408 0.474633 0.488668 0.350440 1.312260 1.313099 1.482883 0.177915 0.253056 0.154984 1.277102 1.195664 1.368088 0.175355 0.121296 0.377131 2.006784 2.185499 1.923252 2.053548 0.587015 2.066297 0.937332 1.056649 1.329650 0.793264 0.487758 0.633139 0.042682 0.129393 0.054912 0.000000 0.000000 0.534755 0.000000 0.000000 0.502434 0.178278 0.051810 0.088254 0.135784 0.028036 0.052491 0.094845 0.084666 0.041712 0.0 0.052510 0.000000 0.043550 0.053487 0.067960 0.000000 0.093579 0.086563 0.047240 0.115768 0.178720 0.000000 0.057298 0.000000 0.078693 0.086092 0.022985 0.172844 0.139251 0.234609 0.027663 0.092730 0.000000 0.102227 0.046277 0.197658 0.073323 0.149887 0.366982 0.110786 0.290256 0.171616 0.305404 0.208859 0.523751 0.153647 0.667327 0.189881 0.570032 0.183673 0.440684 0.970675 0.801153 1.124953 1.008684 0.642525 1.308259 1.169565 0.844312 1.340504 0.969157 0.962545 1.289822 0.866967 1.191195 1.003219 1.411456 1.419425 1.560028 0.611165 0.182555 0.211582 0.062598 0.177877 0.343521 0.402868 0.118191 0.314023 0.139996 0.133864 0.000000 0.000000 0.000000 0.773356 0.723505 1.363804 1.346098 1.355601 0.000000 0.052379 0.000000 0.293033 0.299657 0.072515 0.137733 0.052395 0.030875 0.187923 0.354347 0.142913 0.102993 0.084419 0.332787 0.234051 0.150617 0.342240 0.317973 0.228982 0.000000 0.732652 0.460727 0.114724 0.000000 0.0 0.114622 0.0 0.0 0.304597 1.303179 0.389499 0.421939 0.353808 0.109646 0.031489 0.000000 0.123638 0.058779 0.275637 0.051269 0.027128 0.048044 0.000000 0.046608 0.331919 0.000000 0.000000 0.025044 0.084474 0.0 0.000000 0.066264 0.000000 1.068059 0.283608 1.101244 0.000000 0.043539 0.000000 0.188353 0.348314 0.064774 0.033026 0.000000 0.469966 0.000000 0.068333 0.067921 0.276233 0.029291 0.207564 0.000000 0.0 0.668285 0.271088 0.414691 0.221507 0.260886 0.083153 0.239166 0.590777 0.0 0.000000 0.033188 0.000000 0.490040 0.000000 0.111907 0.325639 0.000000 0.144815 0.211086 0.000000 0.028251 0.000000 0.892755 0.086060 0.122268 0.0 0.275867 0.000000 0.096092 0.309967 0.317928 0.097598 0.242175 0.000000 0.187404 0.057474 0.179515 0.048354 0.000000 0.000000 0.000000 0.038167 0.000000 0.000000 2.742408 3.317533 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.287259 0.347616 0.560553 0.375797 0.112919 0.329910 0.181696 0.389693 0.408727 0.152794 0.061961 0.113920 0.771966 0.474808 0.670009 0.657703 1.247281 0.677572 1.159193 1.188409 0.796851 0.875905 0.935558 1.408989 0.094022 0.000000 0.113833 0.000000 0.026636 0.031502 0.039413 0.255285 0.0 0.122644 0.060398 0.081360 0.098510 0.010154 0.068695 0.0 0.000000 0.144061 0.087443 0.000000 0.000000 0.000000 0.138552 0.078466 0.055567 0.124863 0.548937 0.209818 0.411587 0.394629 2.751240 2.933152 0.391241 0.425798 1.694356 2.915658 3.225112 1.509054 3.421152 1.493832 0.987137 0.239722 0.464138 0.566280 0.767835 0.128589 0.123039 0.677460 0.356749 0.565885 0.627248 0.904714 2.412943 2.704808 2.553297 2.165362 0.178836 0.343889 0.000000 0.041629 0.023843 0.424251 0.170661 0.080633 0.255213 0.029398 0.494742 0.057078 0.064622 0.577239 0.030043 0.085372 0.000000 0.115160 0.373920 0.199313 0.325118 0.133973 0.650968 0.162114 0.198434 0.238821 0.183496 0.557065 0.000000 0.089802 0.000000 0.000000 0.142547 0.053056 0.124673 0.195446 0.216428 0.060974 0.154412 9.167025 9.497937 21.780844 0.000000 0.000000 0.000000 0.068799 0.000000 0.000000 14.414922 13.538283 12.308612 0.496561 1.147518 1.312026 6.787946 5.074987 7.189403 17.624428 21.408781 15.769831 13.855491 14.075216 14.882445 0.509792 0.822792 0.642341 5.971790 4.846771 6.503755 17.658899 14.738653 16.953770 0.687539 0.557754 0.544634 0.721075 0.546489 0.859054 0.709903 0.726507 0.772255 0.843374 0.743829 0.021605 0.000000 0.423313 0.077587 0.000000 0.000000 0.000000 0.123131 0.000000 0.200633 0.000000 0.020743 0.213876 0.129107 0.026073 0.068934 0.099159 0.0 0.182497 0.0 0.000000 0.000000 0.0 0.000000 0.0 0.000000 0.070669 0.074173 0.138159 0.000000 0.064398 0.025749 0.0 0.052756 0.106291 0.141717 0.050244 0.259367 0.279818 1.014880 1.054036 0.553635 0.549431 0.323883 0.620964 0.000000 0.278380 0.169224 0.317989 0.437658 0.224460 0.979617 0.000000 1.322248 0.226715 0.043192 0.100911 0.431435 0.330243 0.653199 0.889116 0.831421 0.947963 0.055688 0.080911 0.118697 0.120868 0.202000 0.307332 1.137482 0.742493 0.498553
